,id,mood,valence,activity,screen,call,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather,mood_target
23,AS14.01,7.0,0.6666666666666666,0.08106622024718932,77.77166266949972,13.0,0.0,10.68423371104816,45.923010294117645,129.69255223880597,11.382285714285715,1.0590000000000002,20.151,23.9428918918919,49.59325568181817,47.2405,0.0,40.332799999999985,0.0,7.25
24,AS14.01,6.913043478260869,0.6,0.07795053972107088,76.97663370712885,17.0,0.0,12.461,49.67694435612081,130.19767924528304,8.157375,38.48833333333334,20.151,25.771756756756766,50.31586904761906,60.247,0.0,40.104806451612895,0.0,7.0
25,AS14.01,6.782608695652174,0.55,0.08595837912278177,71.57264876988525,10.0,0.0,33.770459183673495,46.77284105960264,121.85602380952386,8.157375,57.203,17.107,25.743583333333337,52.33943150684933,35.455999999999996,0.0,39.380720000000004,0.0,7.4
26,AS14.01,6.521739130434782,0.42857142857142855,0.08721941845778118,74.9761324010534,8.0,1.0,33.21887835926455,48.77052743362835,124.40021739130432,8.157375,57.203,17.107,21.025444444444435,62.174810810810826,29.030928571428575,0.0,16.237909090909096,0.0,7.4
27,AS14.01,6.478260869565218,0.34782608695652173,0.0820017013471997,77.98765043030497,11.0,1.0,31.026801992528068,47.60743338213765,69.59925490196076,15.29525,57.203,17.107,17.302363636363637,54.01842335766422,28.36766666666667,0.0,15.510909090909086,0.0,6.6
28,AS14.01,6.478260869565218,0.4090909090909091,0.09225089923998077,82.22881546192932,14.0,1.0,30.943378923766883,42.26748089591574,60.0786081081081,14.727772727272725,57.203,90.48100000000001,19.194864406779658,56.34878313253013,26.09057142857143,0.0,14.60785714285714,0.0,6.5
29,AS14.01,6.375,0.30434782608695654,0.10305798789403435,83.96680799414396,11.0,1.0,24.46281181181185,39.88636998854532,55.09624999999997,15.031672413793101,78.247,45.71725000000001,18.599459016393443,51.928062730627325,70.71032142857142,0.0,16.531115384615376,0.0,6.5
30,AS14.01,6.5,0.30434782608695654,0.09335862363002322,87.47452910922918,17.0,1.0,11.333855555555575,40.197509453781585,54.04489147286818,14.267062499999998,71.47925000000001,45.71725000000001,20.338276923076926,52.47370034843205,73.16018518518518,29.29,16.055534883720927,0.0,6.8
31,AS14.01,6.739130434782608,0.36363636363636365,0.08045266321753226,91.37041916647357,15.0,0.0,11.367800212539857,40.09988941176473,57.067549180327845,14.267062499999998,71.47925000000001,45.71725000000001,19.35222222222222,50.35034482758619,90.85419999999999,31.92233333333333,17.43756756756757,0.0,6.2
32,AS14.01,7.086956521739131,0.5909090909090909,0.08459033683064393,100.18238827732588,15.0,1.0,13.395935149156928,37.52938926174497,65.73008108108107,13.718983606557375,71.47925000000001,45.71725000000001,21.36149090909091,52.828722222222204,84.11077272727272,31.92233333333333,20.097,0.0,6.4
33,AS14.01,7.041666666666667,0.5833333333333334,0.08323355377585774,94.88856998515178,16.0,1.0,24.85409185185185,38.20654098360657,74.81791397849459,13.841775510204078,86.49216666666666,30.796000000000003,22.61294736842105,45.72143030303032,72.7669756097561,31.92233333333333,21.121405063291135,0.0,6.5
34,AS14.01,7.25,0.75,0.09094710362554477,107.41623059364214,17.0,2.0,28.265853741496606,42.56868238213402,84.18933333333331,10.790000000000003,94.73733333333332,15.204250000000002,22.128722222222226,50.57867647058822,48.83237931034483,31.92233333333333,21.110857142857153,0.0,6.0
35,AS14.01,7.083333333333333,0.75,0.0977921793559195,105.8099918033256,11.0,2.0,26.859445652173935,44.75547311827952,112.12405882352941,11.48225,116.51799999999999,15.204250000000002,20.179935483870963,82.47844444444442,51.36491666666666,33.2385,24.532851063829796,0.0,7.4
36,AS14.01,6.958333333333333,0.7083333333333334,0.10368841085177868,116.645267003653,11.0,3.0,25.655842192691058,50.32017060810809,96.61036363636363,11.3385,116.51799999999999,15.204250000000002,23.561096774193544,79.55226415094337,51.36491666666666,29.402875,23.886446428571425,0.0,7.5
37,AS14.01,6.541666666666667,0.5,0.10587652868507934,104.60020277632607,17.0,2.0,20.7202640692641,49.780106849315125,97.30805405405405,10.033692307692307,116.51799999999999,14.26623076923077,20.911933333333334,79.31402836879431,61.54338461538461,29.402875,26.93341176470588,0.0,8.0
38,AS14.01,6.625,0.5416666666666666,0.11319077617086636,105.2694256491095,12.0,2.0,8.27080592592594,51.40146969696976,92.73589655172414,9.352739130434781,0.0,14.26623076923077,15.807666666666668,83.24730935251795,66.73128571428572,29.402875,25.764199999999995,30.386,6.4
39,AS14.01,6.5,0.4782608695652174,0.12251110688488955,90.59491059278355,13.0,2.0,8.268123577235778,53.20929945054949,97.42390909090909,8.433478260869567,0.0,3.01,16.57551612903226,80.2581666666666,76.18500000000002,29.402875,34.27629411764706,30.386,7.0
40,AS14.01,6.416666666666667,0.391304347826087,0.13010192824331113,100.62329253830123,19.0,2.0,10.124271162123387,55.34332872503843,65.89126470588235,7.647319999999999,0.0,43.804,19.88163636363636,68.27371428571432,72.23973684210527,29.402875,27.33538095238096,30.386,6.6
41,AS14.01,6.35,0.3684210526315789,0.13840641526926015,87.35180253956625,20.0,1.0,9.862937106918235,51.70367592592589,66.39349999999999,7.053761904761906,0.0,43.804,16.84896551724138,68.61338888888892,72.23973684210527,45.173,27.831382352941176,30.386,6.75
42,AS14.01,6.466666666666667,0.5,0.16388299776368684,93.17652809352013,11.0,1.0,11.701021645021639,54.05610434782602,51.53273333333333,7.601533333333333,0.0,57.40200000000001,18.35052173913044,65.9079405940594,68.05357142857143,45.173,23.985468750000003,30.386,6.0
43,AS14.01,6.3,0.3333333333333333,0.1716178326265977,103.51769411704115,12.0,3.0,11.571983146067417,54.299744939271235,53.764296296296294,6.420000000000001,0.0,57.40200000000001,20.543470588235294,69.34774698795178,68.05357142857143,45.173,23.78867741935484,0.0,6.8
44,AS14.01,6.2,0.2,0.12984990519404707,160.75278571673798,9.0,3.0,12.932049618320619,55.95443046357621,54.33248,6.193,0.0,57.40200000000001,25.109599999999997,74.87649295774645,70.41884615384615,45.173,22.13671428571428,0.0,6.4
45,AS14.01,6.992158929708223,0.6878982325183778,0.08154761904761905,252.88266669379334,3.0,6.0,5.928071428571428,58.60078378378379,58.476,0.0,0.0,0.0,5.6725,73.43009090909091,0.0,45.173,10.536999999999999,0.0,6.2
67,AS14.01,6.25,0.75,0.12001592342063233,81.19655660325836,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333
68,AS14.01,6.992158929708223,0.6878982325183778,0.12001592342063233,81.19655660325836,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
72,AS14.02,5.666666666666667,-0.16666666666666666,0.08183497536945818,6.54000008106234,39.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.629,0.0,0.0,0.0,0.0,9.0
73,AS14.02,5.461538461538462,-0.15384615384615385,0.19821428571428576,50.10050004720695,40.0,6.0,10.09,24.11366666666667,0.0,0.0,0.0,0.0,0.0,35.629,0.0,0.0,0.0,0.0,7.0
74,AS14.02,5.733333333333333,-0.2,0.21666666666666667,50.10050004720695,36.0,5.0,10.09,24.11366666666667,0.0,0.0,0.0,0.0,0.0,35.629,0.0,0.0,0.0,0.0,5.5
75,AS14.02,5.9375,-0.125,0.48005698005698033,45.71139993667607,31.0,10.0,6.0485,18.323666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667
76,AS14.02,6.117647058823529,0.0,0.42934472934472956,37.537888818317015,39.0,11.0,11.435833333333335,18.323666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
77,AS14.02,6.555555555555555,0.1111111111111111,0.2488394261686998,38.48622221416898,44.0,9.0,9.812333333333333,30.88105555555556,4.9145,0.0,0.0,0.0,0.0,12.693,0.0,0.0,0.0,0.0,5.0
78,AS14.02,7.0,0.3684210526315789,0.2055011862249742,29.957429757788166,51.0,16.0,10.05221359223301,28.469074074074072,5.496666666666667,0.0,0.0,0.0,7.060666666666666,16.4406,0.0,0.0,9.387555555555556,0.0,5.666666666666667
79,AS14.02,7.15,0.45,0.23712078574665885,25.776533326043026,49.0,16.0,9.848987261146496,25.49366129032259,13.526388888888889,0.0,0.0,0.0,12.53675,11.404111111111114,8.869222222222222,0.0,9.387555555555556,0.0,6.5
80,AS14.02,7.235294117647059,0.47058823529411764,0.2711023365942354,26.232044567968853,45.0,10.0,11.996270462633449,24.16864583333334,13.526388888888889,0.0,0.0,0.0,12.367777777777778,15.10275,13.732394736842105,0.0,8.315818181818182,0.0,6.5
81,AS14.02,7.166666666666667,0.5,0.30366483792550025,27.141921007868635,36.0,10.0,11.46892583732057,24.250600694444437,18.271907692307693,0.0,0.0,0.0,16.495866666666668,14.210645833333333,14.778974358974356,0.0,8.315818181818182,0.0,6.666666666666667
82,AS14.02,7.166666666666667,0.5555555555555556,0.3080855865837401,31.620741476728156,23.0,10.0,11.319239622641508,25.10702710027098,20.035913978494623,0.0,0.0,0.0,19.4326,15.294150000000002,19.285896551724132,0.0,7.193769230769231,0.0,7.25
83,AS14.02,7.0,0.3888888888888889,0.32011274615829277,32.82884915380391,27.0,4.0,10.86411658456486,25.188470129870126,25.208463157894737,0.0,0.0,0.0,19.49395454545455,16.23373333333334,19.285896551724132,0.0,2.2577499999999997,0.0,8.0
84,AS14.02,6.764705882352941,0.4117647058823529,0.31453893002604555,32.78945169212737,36.0,5.0,10.519642135642133,25.713418981481496,25.48004597701149,0.0,0.0,0.0,17.93292592592593,18.624698113207547,22.003289855072463,0.0,2.2577499999999997,0.0,7.2
85,AS14.02,6.809523809523809,0.5238095238095238,0.2661833302428567,35.20916745066643,32.0,4.0,10.445702255639103,31.492002358490563,30.77791666666666,0.0,0.0,0.0,18.103781249999997,25.001372549019614,23.592693877551017,0.0,1.0225,0.0,6.0
86,AS14.02,6.428571428571429,0.19047619047619047,0.22498033657423172,37.734757487065785,31.0,3.0,10.318799654576859,32.97341778975739,34.61368674698795,0.0,0.0,0.0,15.77346666666667,26.510931972789116,58.345888888888894,0.0,1.0225,0.0,6.5
87,AS14.02,6.5,0.18181818181818182,0.2380880048536387,43.43139709551919,39.0,3.0,10.43814173228346,32.0231978319783,36.69254320987657,0.0,0.0,0.0,13.11778787878788,28.942830645161283,24.2544375,0.0,0.0,0.0,7.25
88,AS14.02,6.3478260869565215,0.17391304347826086,0.23381525668879674,41.19912165594611,32.0,2.0,10.845432246998287,33.343533692722374,47.083402985074635,0.0,0.0,0.0,13.69321052631579,28.87319327731091,24.2544375,0.0,0.0,0.0,7.25
89,AS14.02,6.260869565217392,0.08695652173913043,0.246791285750602,43.46125777212448,24.0,1.0,10.696841402337236,33.333399026764006,48.080753424657544,0.0,0.0,0.0,13.395151515151516,29.51593939393939,25.22732142857143,0.0,0.0,0.0,6.25
90,AS14.02,6.173913043478261,-0.08695652173913043,0.28591917733707345,42.800743723035445,24.0,1.0,10.713328149300153,29.275615909090938,48.63375641025642,0.0,0.0,0.0,13.665764705882353,17.108263888888885,25.22732142857143,0.0,0.0,0.0,6.8
91,AS14.02,6.708333333333333,0.2916666666666667,0.2905554025976324,38.710863377826215,20.0,2.0,12.911062411347507,28.339648471615746,48.52879104477611,0.0,0.0,0.0,15.924051282051282,14.526394366197177,30.928382352941178,0.0,0.0,0.0,4.5
92,AS14.02,6.666666666666667,0.25,0.25744604283438266,30.05127895949298,25.0,3.0,12.49102098950524,28.967449339207068,57.385918367346946,0.0,0.0,0.0,16.267081081081084,36.99202631578947,36.860777777777784,0.0,0.0,0.0,7.4
93,AS14.02,6.782608695652174,0.34782608695652173,0.2605247452417827,31.815660888310706,30.0,4.0,12.168611280487795,28.348123762376233,48.24670588235293,0.0,0.0,0.0,13.482333333333335,36.05993975903613,36.860777777777784,0.0,0.0,0.0,6.4
94,AS14.02,7.043478260869565,0.391304347826087,0.2827022609023689,30.532106152680722,32.0,4.0,36.44953172205437,31.741904761904763,64.32638983050846,0.0,0.0,0.0,13.73090243902439,39.01618390804596,22.285368421052635,0.0,0.0,0.0,5.75
95,AS14.02,7.130434782608695,0.5652173913043478,0.2711011381350086,27.843920753953235,38.0,6.0,36.913346581875956,28.72458131487889,52.74913636363636,0.0,0.0,0.0,12.724818181818177,56.80119607843138,22.285368421052635,0.0,0.0,0.0,6.4
96,AS14.02,7.090909090909091,0.5,0.26442318386269204,30.72811977603393,39.0,5.0,36.19713716108448,31.272216300940443,53.35956164383562,0.0,0.0,0.0,23.51770212765957,61.11792473118281,15.676374999999997,0.0,4.477533333333333,0.0,7.4
97,AS14.02,7.090909090909091,0.5,0.29217051940720934,32.73606105187208,30.0,3.0,37.860016286644864,33.20650331125831,50.086372093023265,0.0,0.0,0.0,23.163934782608695,45.67858771929825,15.676374999999997,0.0,4.477533333333333,0.0,7.2
98,AS14.02,7.2272727272727275,0.5,0.28947676186459614,31.386628314004987,27.0,2.0,37.06773313782985,34.3292052785924,52.066014925373146,0.0,0.0,0.0,27.852444444444437,44.93665178571431,15.676374999999997,0.0,4.477533333333333,0.0,7.0
99,AS14.02,7.043478260869565,0.391304347826087,0.2342078233528172,30.039156733399228,28.0,2.0,14.627512274959077,34.74295856353591,39.96172972972971,0.0,0.0,0.0,27.88256756756756,42.3379642857143,0.0,0.0,4.477533333333333,0.0,7.25
100,AS14.02,6.954545454545454,0.2727272727272727,0.23465967300977048,31.126048492416643,28.0,1.0,14.159356451612906,38.06856358381503,37.68037142857141,0.0,0.0,0.0,31.220999999999997,27.45788749999999,23.833754716981137,0.0,4.477533333333333,0.0,6.8
101,AS14.02,6.818181818181818,0.09090909090909091,0.27959650292233956,31.79100124702691,50.0,2.0,11.840032258064518,35.37334117647057,36.97047368421051,0.0,0.0,0.0,12.139217391304348,22.94483636363636,22.21528260869566,0.0,0.0,0.0,7.25
102,AS14.02,6.857142857142857,0.14285714285714285,0.27870156412804964,38.588650317162084,55.0,3.0,11.711011795543927,36.9806377245509,46.33731481481482,0.0,0.0,0.0,12.508909090909093,13.916804123711335,22.600927272727276,0.0,0.0,0.0,7.2
103,AS14.02,6.761904761904762,0.14285714285714285,0.2804625238564414,40.26612318335779,58.0,4.0,10.584401606425708,35.61444680851064,37.13230508474578,0.0,0.0,0.0,12.46712,14.334204301075262,22.600927272727276,0.0,0.0,0.0,7.75
104,AS14.02,6.857142857142857,0.2857142857142857,0.3134639916528157,44.939813054191276,58.0,5.0,10.563740554156169,32.66462716763006,30.915533333333332,0.0,0.0,0.0,12.90023076923077,13.506999999999998,21.50188028169015,0.0,0.0,0.0,6.4
105,AS14.02,7.2727272727272725,0.45454545454545453,0.30196254260988725,43.659725615745636,65.0,5.0,12.314176829268293,32.27745301204821,33.821239130434776,0.0,0.0,0.0,13.417148148148147,12.510157894736844,20.113235955056194,0.0,0.0,0.0,6.25
106,AS14.02,7.318181818181818,0.6363636363636364,0.2592906362509622,52.06401900035231,44.0,4.0,12.732663956639572,37.79059529411767,103.15284848484849,0.0,0.0,0.0,13.637354838709676,13.176507462686574,20.18922,0.0,0.0,0.0,6.5
107,AS14.02,7.142857142857143,0.5238095238095238,0.2500742447626145,44.98313445904676,38.0,4.0,14.594907294832819,38.211182242990674,97.83329032258064,0.0,0.0,0.0,17.237391304347828,11.273266666666665,17.72390625,0.0,0.0,0.0,7.5
108,AS14.02,7.117647058823529,0.47058823529411764,0.25489575074905846,42.999842657379425,35.0,3.0,15.225231797919763,34.66959408033826,104.39825806451611,0.0,0.0,0.0,18.580605263157896,10.682313725490198,17.321624999999997,0.0,0.0,0.0,7.25
109,AS14.02,7.25,0.5,0.2078743266704123,39.12745495384869,36.0,2.0,15.860172043010763,32.5148245614035,110.36775862068966,0.0,0.0,0.0,20.088146341463414,10.306156862745098,15.712500000000002,0.0,0.0,0.0,6.8
110,AS14.02,6.571428571428571,0.2857142857142857,0.1680684149503257,42.83979727557295,24.0,2.0,15.049289156626513,32.32545697329378,119.68161538461537,0.0,0.0,0.0,20.413666666666657,9.789062500000002,15.712500000000002,0.0,0.0,0.0,8.2
111,AS14.02,6.333333333333333,0.0,0.12001592342063233,31.09749210821955,27.0,3.0,17.7247632508834,26.345301652892555,28.59733333333333,0.0,0.0,0.0,22.54260714285714,9.555545454545454,15.712500000000002,0.0,0.0,0.0,6.75
112,AS14.02,6.992158929708223,0.6878982325183778,0.12001592342063233,27.115372554928648,29.0,6.0,14.016641304347818,18.421337142857144,25.6076,0.0,0.0,0.0,24.787444444444446,5.7262,15.712500000000002,0.0,0.0,0.0,6.333333333333333
135,AS14.03,7.5,1.0526315789473684,0.1054149415167848,48.899273729745396,23.0,2.0,13.214297520661153,15.240691176470598,36.77593674698797,18.822333333333333,0.0,7.451,27.0545641025641,0.0,36.09485714285714,52.303,7.7331666666666665,0.0,7.666666666666667
137,AS14.03,7.375,1.04,0.11310786724012072,62.54284711768454,20.0,1.0,32.10212087912088,20.49762301587302,42.21579944289697,21.612000000000002,0.0,15.2915,21.58251111111111,0.0,23.4422,24.515500000000003,8.588999999999999,0.0,7.25
138,AS14.03,7.333333333333333,1.08,0.12361455555543271,54.8848111552742,16.0,1.0,36.68510256410257,21.209617554858934,32.07132380952385,32.669875,0.0,13.5344,20.83545833333333,0.0,23.4422,17.42575,8.588999999999999,0.0,7.4
139,AS14.03,7.2,1.08,0.1123564673363991,45.6671804632604,12.0,1.0,29.624000000000002,24.982614942528734,33.26143170731708,30.601944444444445,0.0,13.5344,22.081799999999998,2.6253333333333333,26.985500000000002,14.209800000000001,7.8453333333333335,0.0,7.75
140,AS14.03,7.2,1.0,0.09859149714922544,43.56156586828294,2.0,0.0,47.03028260869564,25.201925595238095,43.608791237113394,31.7256875,0.0,13.5344,53.21543137254902,2.6253333333333333,46.65514285714285,15.924875000000002,8.341199999999999,0.0,7.6
141,AS14.03,7.25,1.0,0.1251421802976705,44.64820402780457,5.0,5.0,16.64482978723404,26.83893265993266,43.084435233160605,31.7256875,0.0,6.506,48.64117857142856,2.7331,60.10355555555556,15.924875000000002,7.377000000000001,0.0,7.2
142,AS14.03,7.3478260869565215,1.0,0.12843725577596116,57.128149886713295,5.0,5.0,15.07959523809524,44.14919496855346,42.856441527446286,27.5457,0.0,46.251000000000005,49.93190740740739,2.7331,60.10355555555556,17.55,7.803999999999999,0.0,7.0
143,AS14.03,7.391304347826087,1.0,0.12589830457819387,61.86814855577676,5.0,5.0,14.004596153846158,51.40604778156999,45.16336473429954,15.471750000000002,0.0,59.49933333333334,50.703418181818186,2.7331,60.10355555555556,18.09775,7.803999999999999,0.0,7.2
144,AS14.03,7.391304347826087,0.9565217391304348,0.13345055037734962,63.87969622696583,4.0,6.0,14.8118431372549,47.86483916083917,41.99010262529837,31.847500000000004,0.0,59.49933333333334,50.89990909090909,2.779285714285714,60.10355555555556,21.778000000000002,10.174,0.0,7.0
145,AS14.03,7.391304347826087,0.9130434782608695,0.13891125891773434,57.96608798186666,4.0,6.0,12.83173529411765,47.31269579288026,30.034011961722488,31.847500000000004,0.0,36.341,9.748933333333333,2.779285714285714,0.0,23.8408,10.174,0.0,7.6
146,AS14.03,7.375,0.9166666666666666,0.08925196985701171,66.99111337996936,3.0,1.0,20.577267857142854,46.804318032786895,34.58427249999999,30.886000000000006,0.0,36.341,52.05007692307691,0.0,55.739666666666665,23.8408,7.8175,0.0,7.5
147,AS14.03,7.375,0.9166666666666666,0.09738897365770434,50.041733634660275,6.0,3.0,20.511217948717942,26.584518115942053,29.70184197530864,46.9342,0.0,13.182666666666668,51.83179487179486,0.0,38.7672,57.972600000000014,5.461,0.0,7.5
148,AS14.03,7.458333333333333,0.875,0.11783471062837107,47.625450381795886,10.0,4.0,20.022799999999997,23.557572614107876,29.820876080691637,60.772333333333336,0.0,13.182666666666668,54.74057142857142,0.0,29.20777777777778,68.10600000000001,5.461,0.0,7.4
149,AS14.03,7.565217391304348,0.9130434782608695,0.1085319833408705,54.18353665124685,16.0,3.0,31.451254901960784,28.14544791666667,39.41703858520898,23.194000000000003,0.0,22.339199999999995,47.61687499999999,0.0,29.20777777777778,53.307,6.7075,0.0,7.0
150,AS14.03,7.5,0.9090909090909091,0.11813270971917915,50.13820767671745,20.0,5.0,41.16213445378151,22.857125506072883,33.66595440729483,65.25666666666666,0.0,26.26342857142857,38.42846153846154,0.0,29.20777777777778,68.9428,11.186499999999999,0.0,7.6
151,AS14.03,7.636363636363637,0.9090909090909091,0.13691718255601426,42.62545544652655,19.0,5.0,30.905405594405586,22.85958333333333,29.11778729281769,63.562999999999995,0.0,24.11444444444444,8.48901724137931,0.0,15.941833333333333,54.70600000000001,11.736749999999999,0.0,7.4
152,AS14.03,7.6521739130434785,0.8695652173913043,0.13145765481550312,41.669532195636705,22.0,3.0,28.742598765432117,24.279014970059876,34.59297133757961,63.562999999999995,0.0,22.3055,8.909622950819674,0.0,17.2585,28.310666666666663,11.736749999999999,0.0,7.5
153,AS14.03,7.478260869565218,0.8695652173913043,0.10839095254118421,44.18902317172914,18.0,3.0,33.759335106383,29.81648441926344,34.632339130434794,54.71975,0.0,21.011636363636363,8.838725806451613,5.909285714285715,0.0,25.869999999999997,12.85,0.0,7.8
154,AS14.03,7.458333333333333,0.875,0.10924324439454276,48.86404832278041,13.0,4.0,37.651811320754724,31.821081521739135,30.170816666666685,54.71975,0.0,31.41090909090909,75.56290625000001,5.909285714285715,0.0,32.5646,14.074000000000002,0.0,7.5
155,AS14.03,7.521739130434782,0.9130434782608695,0.1064788635783264,55.679555027490466,15.0,2.0,168.90955,37.186165413533864,70.18204838709678,23.1515,0.0,31.41090909090909,108.32843396226417,5.909285714285715,0.0,16.5264,11.431666666666667,0.0,7.25
156,AS14.03,7.434782608695652,0.9130434782608695,0.10756284638969008,56.444636134641726,13.0,2.0,200.89963247863244,34.83201718213059,75.90021276595745,22.6695,0.0,30.318818181818184,118.40238,5.909285714285715,0.0,18.18675,10.382,0.0,8.0
